2026-01-13 10:54:01.292 [main] INFO  c.lhcz.db2es.core.CheckpointManager - 📂 已加载历史进度文件: {v_car_pass=58656, v_person_pass=46137256}
2026-01-13 10:55:46.545 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45631818, 2000]
2026-01-13 10:55:46.667 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 187ms，当前进度: 45104
2026-01-13 10:55:46.667 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45104, 2000]
2026-01-13 10:55:46.697 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 152ms，当前进度: 45633818
2026-01-13 10:55:46.698 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45633818, 2000]
2026-01-13 10:55:46.834 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 167ms，当前进度: 47104
2026-01-13 10:55:46.834 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 47104, 2000]
2026-01-13 10:55:46.872 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 174ms，当前进度: 45635818
2026-01-13 10:55:46.873 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45635818, 2000]
2026-01-13 10:55:47.035 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 201ms，当前进度: 49104
2026-01-13 10:55:47.035 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 49104, 2000]
2026-01-13 10:55:47.038 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 165ms，当前进度: 45637818
2026-01-13 10:55:47.038 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45637818, 2000]
2026-01-13 10:55:47.160 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 122ms，当前进度: 45639818
2026-01-13 10:55:47.160 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45639818, 2000]
2026-01-13 10:55:47.233 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 197ms，当前进度: 51104
2026-01-13 10:55:47.233 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 51104, 2000]
2026-01-13 10:55:47.266 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 106ms，当前进度: 45641818
2026-01-13 10:55:47.266 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45641818, 2000]
2026-01-13 10:55:47.384 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 118ms，当前进度: 45643818
2026-01-13 10:55:47.384 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45643818, 2000]
2026-01-13 10:55:47.457 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 224ms，当前进度: 53104
2026-01-13 10:55:47.458 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 53104, 2000]
2026-01-13 10:55:47.492 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 108ms，当前进度: 45645818
2026-01-13 10:55:47.492 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45645818, 2000]
2026-01-13 10:55:47.636 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 144ms，当前进度: 45647818
2026-01-13 10:55:47.636 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45647818, 2000]
2026-01-13 10:55:47.646 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 187ms，当前进度: 55104
2026-01-13 10:55:47.646 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 55104, 2000]
2026-01-13 10:55:47.765 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 129ms，当前进度: 45649818
2026-01-13 10:55:47.766 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45649818, 2000]
2026-01-13 10:55:47.857 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 2000 条，耗时 211ms，当前进度: 57104
2026-01-13 10:55:47.857 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 57104, 2000]
2026-01-13 10:55:47.964 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 198ms，当前进度: 45651818
2026-01-13 10:55:47.965 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45651818, 2000]
2026-01-13 10:55:48.117 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_car_pass] 读取 1552 条，耗时 260ms，当前进度: 58656
2026-01-13 10:55:48.119 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 58656, 2000]
2026-01-13 10:55:48.250 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 285ms，当前进度: 45653818
2026-01-13 10:55:48.250 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45653818, 2000]
2026-01-13 10:55:48.365 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 115ms，当前进度: 45655818
2026-01-13 10:55:48.365 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45655818, 2000]
2026-01-13 10:55:48.465 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 100ms，当前进度: 45657818
2026-01-13 10:55:48.465 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45657818, 2000]
2026-01-13 10:55:48.551 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45659818
2026-01-13 10:55:48.552 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45659818, 2000]
2026-01-13 10:55:48.637 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 85ms，当前进度: 45661818
2026-01-13 10:55:48.637 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45661818, 2000]
2026-01-13 10:55:48.723 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45663818
2026-01-13 10:55:48.723 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45663818, 2000]
2026-01-13 10:55:48.809 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45665818
2026-01-13 10:55:48.809 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45665818, 2000]
2026-01-13 10:55:48.895 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45667818
2026-01-13 10:55:48.895 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45667818, 2000]
2026-01-13 10:55:48.983 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 88ms，当前进度: 45669818
2026-01-13 10:55:48.984 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45669818, 2000]
2026-01-13 10:55:49.068 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 84ms，当前进度: 45671818
2026-01-13 10:55:49.068 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45671818, 2000]
2026-01-13 10:55:49.153 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 85ms，当前进度: 45673818
2026-01-13 10:55:49.153 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45673818, 2000]
2026-01-13 10:55:49.247 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 94ms，当前进度: 45675818
2026-01-13 10:55:49.247 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45675818, 2000]
2026-01-13 10:55:49.334 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 87ms，当前进度: 45677818
2026-01-13 10:55:49.334 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45677818, 2000]
2026-01-13 10:55:49.421 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 87ms，当前进度: 45679818
2026-01-13 10:55:49.422 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45679818, 2000]
2026-01-13 10:55:49.509 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 87ms，当前进度: 45681818
2026-01-13 10:55:49.509 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45681818, 2000]
2026-01-13 10:55:49.595 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45683818
2026-01-13 10:55:49.595 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45683818, 2000]
2026-01-13 10:55:49.681 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45685818
2026-01-13 10:55:49.681 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45685818, 2000]
2026-01-13 10:55:49.767 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45687818
2026-01-13 10:55:49.767 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45687818, 2000]
2026-01-13 10:55:49.917 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 150ms，当前进度: 45689818
2026-01-13 10:55:49.917 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45689818, 2000]
2026-01-13 10:55:50.137 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 58656, 2000]
2026-01-13 10:55:50.160 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 243ms，当前进度: 45691818
2026-01-13 10:55:50.160 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45691818, 2000]
2026-01-13 10:55:50.287 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 127ms，当前进度: 45693818
2026-01-13 10:55:50.287 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45693818, 2000]
2026-01-13 10:55:50.381 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 94ms，当前进度: 45695818
2026-01-13 10:55:50.381 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45695818, 2000]
2026-01-13 10:55:50.468 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 87ms，当前进度: 45697818
2026-01-13 10:55:50.469 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45697818, 2000]
2026-01-13 10:55:50.555 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45699818
2026-01-13 10:55:50.555 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45699818, 2000]
2026-01-13 10:55:50.640 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 85ms，当前进度: 45701818
2026-01-13 10:55:50.641 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45701818, 2000]
2026-01-13 10:55:50.737 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 96ms，当前进度: 45703818
2026-01-13 10:55:50.737 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45703818, 2000]
2026-01-13 10:55:50.823 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 86ms，当前进度: 45705818
2026-01-13 10:55:50.823 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45705818, 2000]
2026-01-13 10:55:50.907 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 84ms，当前进度: 45707818
2026-01-13 10:55:50.908 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45707818, 2000]
2026-01-13 10:55:51.009 [] INFO  com.lhcz.db2es.core.JdbcSource - 📄 [v_person_pass] 读取 2000 条，耗时 101ms，当前进度: 45709818
2026-01-13 10:55:51.010 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 45709818, 2000]
2026-01-13 10:55:52.196 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 58656, 2000]
2026-01-13 10:55:54.232 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_car_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 58656, 2000]
2026-01-13 10:56:09.881 [main] INFO  c.lhcz.db2es.core.CheckpointManager - 已加载历史进度文件: {v_car_pass=5, v_person_pass=46}
2026-01-13 10:56:09.883 [main] INFO  com.lhcz.db2es.core.Pipeline - 🔌 正在初始化数据库连接池 (HikariCP)...
2026-01-13 10:56:09.884 [main] INFO  com.lhcz.db2es.core.Pipeline - ⚙️ 连接池配置: MaxLifetime=600000ms, IdleTimeout=300000ms, PoolSize=10
2026-01-13 10:56:09.895 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-01-13 10:56:10.231 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@3b77a04f
2026-01-13 10:56:10.233 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-01-13 10:56:10.318 [main] INFO  com.lhcz.db2es.core.Pipeline - 🚀 启动任务线程: 表[v_person_pass] -> 索引[person_pass]
2026-01-13 10:56:10.321 [] INFO  com.lhcz.db2es.core.JdbcSource - 📥 任务 [v_person_pass] 开始读取，起始 ID: 46
2026-01-13 10:56:10.322 [main] INFO  com.lhcz.db2es.core.Pipeline - 🚀 启动任务线程: 表[v_car_pass] -> 索引[car_pass]
2026-01-13 10:56:10.322 [] INFO  com.lhcz.db2es.core.JdbcSource - 📥 任务 [v_car_pass] 开始读取，起始 ID: 5
2026-01-13 10:56:10.327 [] INFO  com.lhcz.db2es.core.JdbcSource - 执行 SQL: SELECT * FROM v_person_pass WHERE id > ? ORDER BY id ASC LIMIT ? [Params: 46, 2000]
